Timestamp (seconds)	 pupil X	 pupil Y	 Scene X	 Scene Y
Timestamp (seconds)	 a	 pupil b	 centerx	 centery	 theta
37.817	0	0	215	406	23	-178	-2147483648	-2147483648
38.105	234	285	203	401	31	-116	-2147483648	-2147483648
38.325	285	290	87	220	198	70	-2147483648	-2147483648
38.539	324	302	139	436	185	-134	-2147483648	-2147483648
38.721	427	330	260	448	167	-118	-2147483648	-2147483648
38.869	448	371	284	465	164	-94	-2147483648	-2147483648
39.019	429	371	309	458	120	-87	-2147483648	-2147483648
39.155	0	0	285	471	120	-87	-2147483648	-2147483648
39.350	250	283	291	475	-41	-192	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
39.539	219	286	199	395	20	-109	-2147483648	-2147483648
39.776	0	0	215	398	20	-109	-2147483648	-2147483648
39.918	0	0	89	241	20	-109	-2147483648	-2147483648
40.101	0	0	86	230	20	-109	-2147483648	-2147483648
40.310	0	0	87	227	20	-109	-2147483648	-2147483648
40.529	279	171	86	228	193	-57	-2147483648	-2147483648
40.673	0	0	160	145	193	-57	-2147483648	-2147483648
40.885	261	221	141	147	120	74	-2147483648	-2147483648
41.136	251	283	-1	-1	252	284	-2147483648	-2147483648
41.320	297	186	114	432	183	-246	-2147483648	-2147483648
41.503	258	300	155	192	103	108	-2147483648	-2147483648
41.692	266	321	213	400	53	-79	-2147483648	-2147483648
41.911	263	292	215	403	48	-111	-2147483648	-2147483648
42.047	264	297	213	405	51	-108	-2147483648	-2147483648
calibration points number: 1 (total 9)
42.192	249	280	214	404	35	-124	-2147483648	-2147483648
42.447	259	293	216	402	43	-109	-2147483648	-2147483648
42.591	0	0	129	438	43	-109	-2147483648	-2147483648
42.786	219	171	128	439	91	-268	-2147483648	-2147483648
42.920	0	0	138	312	91	-268	-2147483648	-2147483648
43.121	0	0	79	216	91	-268	-2147483648	-2147483648
43.278	0	0	80	217	91	-268	-2147483648	-2147483648
43.457	260	172	80	219	180	-47	-2147483648	-2147483648
43.623	270	125	126	302	144	-177	-2147483648	-2147483648
43.836	277	138	150	2	127	136	-2147483648	-2147483648
43.996	307	174	136	2	171	172	-2147483648	-2147483648
44.123	0	0	159	213	171	172	-2147483648	-2147483648
44.278	229	295	166	184	63	111	-2147483648	-2147483648
44.435	226	289	198	400	28	-111	-2147483648	-2147483648
44.586	0	0	198	393	28	-111	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
44.738	223	288	198	395	25	-107	-2147483648	-2147483648
44.900	219	291	198	399	21	-108	-2147483648	-2147483648
45.091	228	187	88	210	140	-23	-2147483648	-2147483648
45.294	312	190	104	205	208	-15	-2147483648	-2147483648
45.460	220	176	164	325	56	-149	-2147483648	-2147483648
45.641	232	221	79	215	153	6	-2147483648	-2147483648
45.829	178	181	83	215	95	-34	-2147483648	-2147483648
46.026	199	179	78	216	121	-37	-2147483648	-2147483648
calibration points number: 2 (total 9)
46.193	244	205	58	223	186	-18	-2147483648	-2147483648
46.321	0	0	154	339	186	-18	-2147483648	-2147483648
46.550	202	192	96	213	106	-21	-2147483648	-2147483648
46.723	182	179	55	230	127	-51	-2147483648	-2147483648
46.886	320	305	50	238	270	67	-2147483648	-2147483648
47.050	359	320	234	409	125	-89	-2147483648	-2147483648
47.175	0	0	243	468	125	-89	-2147483648	-2147483648
47.321	0	0	216	469	125	-89	-2147483648	-2147483648
47.490	0	0	231	463	125	-89	-2147483648	-2147483648
47.628	0	0	285	469	125	-89	-2147483648	-2147483648
47.761	0	0	218	175	125	-89	-2147483648	-2147483648
47.925	364	289	230	469	134	-180	-2147483648	-2147483648
48.079	0	0	215	148	134	-180	-2147483648	-2147483648
48.228	0	0	225	438	134	-180	-2147483648	-2147483648
48.364	0	0	345	367	134	-180	-2147483648	-2147483648
48.514	0	0	338	387	134	-180	-2147483648	-2147483648
48.664	0	0	294	387	134	-180	-2147483648	-2147483648
48.813	0	0	471	351	134	-180	-2147483648	-2147483648
48.965	0	0	178	94	134	-180	-2147483648	-2147483648
49.139	0	0	172	111	134	-180	-2147483648	-2147483648
49.456	0	0	-1	-1	134	-180	-2147483648	-2147483648
49.582	0	0	303	378	134	-180	-2147483648	-2147483648
49.735	0	0	333	344	134	-180	-2147483648	-2147483648
49.872	0	0	363	365	134	-180	-2147483648	-2147483648
49.999	0	0	212	383	134	-180	-2147483648	-2147483648
50.358	0	0	-1	-1	134	-180	-2147483648	-2147483648
50.676	0	0	-1	-1	134	-180	-2147483648	-2147483648
50.811	0	0	179	111	134	-180	-2147483648	-2147483648
51.065	0	0	-1	-1	134	-180	-2147483648	-2147483648
51.190	0	0	385	367	134	-180	-2147483648	-2147483648
51.338	0	0	179	367	134	-180	-2147483648	-2147483648
51.482	0	0	175	368	134	-180	-2147483648	-2147483648
51.651	0	0	467	380	134	-180	-2147483648	-2147483648
51.830	339	173	467	380	-128	-207	-2147483648	-2147483648
51.962	0	0	462	318	-128	-207	-2147483648	-2147483648
52.151	218	211	417	319	-199	-108	-2147483648	-2147483648
52.465	295	168	-1	-1	296	169	-2147483648	-2147483648
52.610	287	178	431	236	-144	-58	-2147483648	-2147483648
52.748	0	0	315	51	-144	-58	-2147483648	-2147483648
52.875	0	0	400	57	-144	-58	-2147483648	-2147483648
53.075	141	220	284	327	-143	-107	-2147483648	-2147483648
53.284	238	188	55	311	183	-123	-2147483648	-2147483648
53.465	223	213	95	321	128	-108	-2147483648	-2147483648
53.636	188	186	82	352	106	-166	-2147483648	-2147483648
53.838	238	188	64	331	174	-143	-2147483648	-2147483648
54.002	318	286	350	110	-32	176	-2147483648	-2147483648
54.127	0	0	279	385	-32	176	-2147483648	-2147483648
54.258	0	0	294	410	-32	176	-2147483648	-2147483648
54.408	0	0	391	321	-32	176	-2147483648	-2147483648
54.621	298	326	408	411	-110	-85	-2147483648	-2147483648
54.793	0	0	348	411	-110	-85	-2147483648	-2147483648
55.012	262	273	349	328	-87	-55	-2147483648	-2147483648
