Timestamp (seconds)	 pupil X	 pupil Y	 Scene X	 Scene Y
Timestamp (seconds)	 a	 pupil b	 centerx	 centery	 theta
37.543	241	175	99	309	142	-134	-2147483648	-2147483648
37.743	219	146	100	307	119	-161	-2147483648	-2147483648
37.958	64	252	93	128	-29	124	-2147483648	-2147483648
38.099	56	250	100	320	-44	-70	-2147483648	-2147483648
38.272	159	174	100	316	59	-142	-2147483648	-2147483648
38.476	207	158	99	310	108	-152	-2147483648	-2147483648
38.768	245	124	99	306	146	-182	-2147483648	-2147483648
38.960	67	239	185	40	-118	199	-2147483648	-2147483648
39.099	58	248	99	310	-41	-62	-2147483648	-2147483648
39.244	61	254	99	371	-38	-117	-2147483648	-2147483648
39.405	58	247	99	312	-41	-65	-2147483648	-2147483648
39.546	56	243	100	317	-44	-74	-2147483648	-2147483648
39.683	0	0	100	314	-44	-74	-2147483648	-2147483648
39.826	55	251	100	311	-45	-60	-2147483648	-2147483648
39.966	57	249	99	308	-42	-59	-2147483648	-2147483648
40.103	58	249	100	316	-42	-67	-2147483648	-2147483648
40.273	74	216	99	311	-25	-95	-2147483648	-2147483648
40.432	56	251	99	314	-43	-63	-2147483648	-2147483648
40.606	59	249	99	313	-40	-64	-2147483648	-2147483648
40.743	55	249	99	312	-44	-63	-2147483648	-2147483648
40.924	123	188	105	307	18	-119	-2147483648	-2147483648
41.162	211	145	104	81	107	64	-2147483648	-2147483648
41.377	199	119	112	67	87	52	-2147483648	-2147483648
41.527	0	0	61	81	87	52	-2147483648	-2147483648
41.701	251	140	61	80	190	60	-2147483648	-2147483648
41.884	307	223	151	288	156	-65	-2147483648	-2147483648
42.088	158	137	233	362	-75	-225	-2147483648	-2147483648
42.301	160	159	88	109	72	50	-2147483648	-2147483648
42.522	120	154	112	305	8	-151	-2147483648	-2147483648
42.723	134	169	123	301	11	-132	-2147483648	-2147483648
42.914	132	190	129	306	3	-116	-2147483648	-2147483648
43.090	112	195	104	311	8	-116	-2147483648	-2147483648
43.299	76	206	106	318	-30	-112	-2147483648	-2147483648
43.468	68	246	106	311	-38	-65	-2147483648	-2147483648
43.617	68	240	105	310	-37	-70	-2147483648	-2147483648
43.780	62	242	108	371	-46	-129	-2147483648	-2147483648
43.949	61	236	102	310	-41	-74	-2147483648	-2147483648
44.096	58	232	101	314	-43	-82	-2147483648	-2147483648
44.264	50	231	98	315	-48	-84	-2147483648	-2147483648
44.403	0	0	95	316	-48	-84	-2147483648	-2147483648
44.590	43	231	94	313	-51	-82	-2147483648	-2147483648
44.843	82	198	93	306	-11	-108	-2147483648	-2147483648
45.073	114	208	146	317	-32	-109	-2147483648	-2147483648
45.274	80	185	111	308	-31	-123	-2147483648	-2147483648
45.455	104	306	98	310	6	-4	-2147483648	-2147483648
45.640	123	155	95	308	28	-153	-2147483648	-2147483648
45.861	129	168	94	304	35	-136	-2147483648	-2147483648
46.070	151	172	95	311	56	-139	-2147483648	-2147483648
46.252	177	302	95	316	82	-14	-2147483648	-2147483648
46.432	60	185	95	314	-35	-129	-2147483648	-2147483648
46.611	57	194	95	316	-38	-122	-2147483648	-2147483648
46.824	146	162	142	300	4	-138	-2147483648	-2147483648
47.003	150	195	142	300	8	-105	-2147483648	-2147483648
47.184	0	0	144	315	8	-105	-2147483648	-2147483648
47.324	0	0	137	314	8	-105	-2147483648	-2147483648
47.515	133	156	91	310	42	-154	-2147483648	-2147483648
47.710	0	0	92	304	42	-154	-2147483648	-2147483648
47.904	0	0	95	303	42	-154	-2147483648	-2147483648
48.096	0	0	95	303	42	-154	-2147483648	-2147483648
48.310	166	185	95	303	71	-118	-2147483648	-2147483648
48.482	84	190	95	308	-11	-118	-2147483648	-2147483648
48.624	0	0	96	315	-11	-118	-2147483648	-2147483648
48.766	0	0	96	312	-11	-118	-2147483648	-2147483648
48.981	141	188	127	305	14	-117	-2147483648	-2147483648
49.227	121	144	147	317	-26	-173	-2147483648	-2147483648
49.489	154	150	147	291	7	-141	-2147483648	-2147483648
49.721	124	145	147	296	-23	-151	-2147483648	-2147483648
49.952	191	157	148	293	43	-136	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
50.245	130	143	147	299	-17	-156	-2147483648	-2147483648
50.473	151	147	30	86	121	61	-2147483648	-2147483648
50.665	155	178	51	107	104	71	-2147483648	-2147483648
50.841	154	238	96	320	58	-82	-2147483648	-2147483648
51.018	178	201	97	318	81	-117	-2147483648	-2147483648
51.156	0	0	97	313	81	-117	-2147483648	-2147483648
51.316	0	0	96	313	81	-117	-2147483648	-2147483648
51.498	99	184	97	312	2	-128	-2147483648	-2147483648
51.703	175	163	97	313	78	-150	-2147483648	-2147483648
51.917	142	169	98	308	44	-139	-2147483648	-2147483648
52.101	173	214	98	309	75	-95	-2147483648	-2147483648
52.242	0	0	98	315	75	-95	-2147483648	-2147483648
52.428	175	158	97	314	78	-156	-2147483648	-2147483648
52.640	195	180	97	305	98	-125	-2147483648	-2147483648
52.829	189	185	98	317	91	-132	-2147483648	-2147483648
53.121	219	188	103	305	116	-117	-2147483648	-2147483648
53.341	195	162	95	312	100	-150	-2147483648	-2147483648
53.482	0	0	98	310	100	-150	-2147483648	-2147483648
53.660	173	135	98	309	75	-174	-2147483648	-2147483648
53.837	205	163	26	101	179	62	-2147483648	-2147483648
54.031	0	0	98	307	179	62	-2147483648	-2147483648
54.226	0	0	98	307	179	62	-2147483648	-2147483648
54.404	156	176	98	309	58	-133	-2147483648	-2147483648
54.590	143	131	98	315	45	-184	-2147483648	-2147483648
54.803	197	172	61	96	136	76	-2147483648	-2147483648
54.984	206	199	97	314	109	-115	-2147483648	-2147483648
55.182	196	165	98	316	98	-151	-2147483648	-2147483648
55.406	204	268	97	309	107	-41	-2147483648	-2147483648
55.585	172	263	97	310	75	-47	-2147483648	-2147483648
55.807	130	268	82	341	48	-73	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
55.969	0	0	81	333	48	-73	-2147483648	-2147483648
56.111	0	0	85	343	48	-73	-2147483648	-2147483648
56.248	0	0	84	340	48	-73	-2147483648	-2147483648
56.391	0	0	83	338	48	-73	-2147483648	-2147483648
56.568	130	199	82	333	48	-134	-2147483648	-2147483648
56.744	116	212	81	335	35	-123	-2147483648	-2147483648
56.918	172	262	90	312	82	-50	-2147483648	-2147483648
57.118	195	260	93	314	102	-54	-2147483648	-2147483648
57.327	62	273	101	320	-39	-47	-2147483648	-2147483648
57.466	60	272	100	322	-40	-50	-2147483648	-2147483648
57.614	61	268	99	319	-38	-51	-2147483648	-2147483648
57.780	57	270	99	327	-42	-57	-2147483648	-2147483648
57.916	58	268	99	326	-41	-58	-2147483648	-2147483648
58.058	54	270	99	323	-45	-53	-2147483648	-2147483648
58.216	58	273	99	323	-41	-50	-2147483648	-2147483648
58.368	57	273	99	322	-42	-49	-2147483648	-2147483648
58.511	58	273	99	320	-41	-47	-2147483648	-2147483648
58.656	61	275	99	325	-38	-50	-2147483648	-2147483648
58.915	68	328	138	326	-70	2	-2147483648	-2147483648
59.095	172	285	157	331	15	-46	-2147483648	-2147483648
59.257	178	295	159	334	19	-39	-2147483648	-2147483648
59.418	170	302	158	333	12	-31	-2147483648	-2147483648
59.591	176	294	158	332	18	-38	-2147483648	-2147483648
calibration points number: 1 (total 9)
59.776	173	297	158	334	15	-37	-2147483648	-2147483648
59.920	0	0	158	331	15	-37	-2147483648	-2147483648
60.098	172	294	158	331	14	-37	-2147483648	-2147483648
60.246	133	268	138	315	-5	-47	-2147483648	-2147483648
60.392	132	263	137	320	-5	-57	-2147483648	-2147483648
60.535	117	264	130	321	-13	-57	-2147483648	-2147483648
60.675	85	264	112	319	-27	-55	-2147483648	-2147483648
60.825	81	263	112	316	-31	-53	-2147483648	-2147483648
60.970	86	257	114	315	-28	-58	-2147483648	-2147483648
61.122	86	256	114	312	-28	-56	-2147483648	-2147483648
61.302	90	258	114	320	-24	-62	-2147483648	-2147483648
61.449	87	258	114	320	-27	-62	-2147483648	-2147483648
61.594	88	256	115	319	-27	-63	-2147483648	-2147483648
61.777	87	262	114	317	-27	-55	-2147483648	-2147483648
61.928	91	258	115	315	-24	-57	-2147483648	-2147483648
62.069	88	257	114	316	-26	-59	-2147483648	-2147483648
62.242	82	262	114	313	-32	-51	-2147483648	-2147483648
62.431	151	226	190	318	-39	-92	-2147483648	-2147483648
62.636	230	225	192	327	38	-102	-2147483648	-2147483648
62.856	141	240	117	319	24	-79	-2147483648	-2147483648
63.019	85	263	113	319	-28	-56	-2147483648	-2147483648
63.163	86	260	113	316	-27	-56	-2147483648	-2147483648
63.350	0	0	176	317	-27	-56	-2147483648	-2147483648
63.538	0	0	188	316	-27	-56	-2147483648	-2147483648
63.706	0	0	191	318	-27	-56	-2147483648	-2147483648
63.880	243	269	191	321	52	-52	-2147483648	-2147483648
64.043	247	268	191	323	56	-55	-2147483648	-2147483648
64.218	252	273	191	325	61	-52	-2147483648	-2147483648
64.356	0	0	190	323	61	-52	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
64.519	242	264	191	321	51	-57	-2147483648	-2147483648
64.674	246	267	191	320	55	-53	-2147483648	-2147483648
64.869	245	268	190	320	55	-52	-2147483648	-2147483648
65.088	178	336	187	318	-9	18	-2147483648	-2147483648
65.267	119	259	131	322	-12	-63	-2147483648	-2147483648
65.425	119	258	130	319	-11	-61	-2147483648	-2147483648
65.607	98	223	129	313	-31	-90	-2147483648	-2147483648
65.743	0	0	129	314	-31	-90	-2147483648	-2147483648
65.891	0	0	129	314	-31	-90	-2147483648	-2147483648
66.028	0	0	199	327	-31	-90	-2147483648	-2147483648
66.205	153	283	210	328	-57	-45	-2147483648	-2147483648
66.423	206	223	175	358	31	-135	-2147483648	-2147483648
66.601	0	0	169	368	31	-135	-2147483648	-2147483648
66.760	0	0	207	329	31	-135	-2147483648	-2147483648
66.935	326	269	195	342	131	-73	-2147483648	-2147483648
67.079	319	265	198	340	121	-75	-2147483648	-2147483648
67.259	252	291	181	354	71	-63	-2147483648	-2147483648
67.452	0	0	-1	-1	71	-63	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
67.638	394	112	204	327	190	-215	-2147483648	-2147483648
67.815	336	229	286	5	50	224	-2147483648	-2147483648
68.035	235	221	201	338	34	-117	-2147483648	-2147483648
68.355	286	267	-1	-1	287	268	-2147483648	-2147483648
68.493	0	0	175	356	287	268	-2147483648	-2147483648
68.697	327	271	196	339	131	-68	-2147483648	-2147483648
68.907	232	261	188	322	44	-61	-2147483648	-2147483648
69.107	86	238	133	322	-47	-84	-2147483648	-2147483648
69.270	125	252	133	314	-8	-62	-2147483648	-2147483648
69.420	0	0	141	317	-8	-62	-2147483648	-2147483648
69.572	140	258	140	318	0	-60	-2147483648	-2147483648
69.735	150	261	145	315	5	-54	-2147483648	-2147483648
69.968	132	316	134	308	-2	8	-2147483648	-2147483648
70.112	0	0	137	314	-2	8	-2147483648	-2147483648
70.315	136	248	139	315	-3	-67	-2147483648	-2147483648
70.473	140	251	139	317	1	-66	-2147483648	-2147483648
70.654	141	251	140	312	1	-61	-2147483648	-2147483648
70.823	138	249	140	314	-2	-65	-2147483648	-2147483648
70.976	139	252	140	310	-1	-58	-2147483648	-2147483648
71.124	142	251	140	312	2	-61	-2147483648	-2147483648
